
2026-09-22 05:26:25 INFO  [run_daily] ========================================
2026-09-22 05:26:26 INFO  [run_daily] KOSHVANI JOB STARTED
2026-09-22 05:26:26 INFO  [run_daily] execution_id=20260922-052625-18432a log=logs/daily-2026-09-22-052625.log
2026-09-22 05:26:26 INFO  [run_daily] host: Linux 5.15.178-android13-8-g8805f47e70a8-ab36 | Python 3.14.6 | git version 2.55.0
2026-09-22 05:26:26 INFO  [run_daily] repo: branch=main HEAD=f95f210 dir=/data/data/com.termux/files/home/koshvani-dashboard
2026-09-22 05:26:26 INFO  [run_daily] ========================================

2026-09-22 05:26:26 INFO  [run_daily] [1/6] Checking Git status...
?? logs/daily-2026-09-22-052625.log

2026-09-22 05:26:26 INFO  [run_daily] [2/6] Pulling latest code from GitHub...
2026-09-22 05:26:26 INFO  [run_daily] GIT pull --rebase: START
From https://github.com/abhi24me/koshvani-dashboard
 * branch            main       -> FETCH_HEAD
Already up to date.
2026-09-22 05:26:27 INFO  [run_daily] GIT pull --rebase: END exit_code=0 elapsed=1s
2026-09-22 05:26:27 INFO  [run_daily] Git pull successful.

2026-09-22 05:26:27 INFO  [run_daily] [3/6] Starting Koshvani scraper...
2026-09-22 05:26:28.888 INFO  [MainThread] ==================================================
2026-09-22 05:26:28.896 INFO  [MainThread] KOSHVANI CRAWLER START
2026-09-22 05:27:29.068 INFO  [worker_2] [05/24 2401001030500] STATUS UPDATE scheme=2401001030500 status=1 attempts=1 remark='' [crawler_status.json 2366 bytes, 47 ms]
2026-09-22 05:27:29.107 INFO  [worker_2] [05/24 2401001030500] Attempt 1/3 succeeded in 35.19s
2026-09-22 05:27:29.114 INFO  [worker_2] [05/24 2401001030500] SCHEME DONE status=1 attempts=1 elapsed=35.21s worker=worker_2
2026-09-22 05:27:29.121 INFO  [worker_2] [08/24 2401001070400] SCHEME START विभिन्न परिस्थितिकी संसाधनों द्वारा कीट / रोग नियंत्रण (Grant 011) (worker=worker_2)
2026-09-22 05:27:29.129 INFO  [worker_2] [08/24 2401001070400] Attempt 1/3 START
2026-09-22 05:27:29.189 INFO  [worker_2] [08/24 2401001070400] HTTP GET main page (KoshvaniStatic.aspx) START
2026-09-22 05:27:29.766 INFO  [worker_1] [07/24 2401001070300] HTTP GET scheme report (Extra_plnDept.aspx) START
2026-09-22 05:27:30.725 INFO  [worker_2] [08/24 2401001070400] HTTP GET main page (KoshvaniStatic.aspx) END status=200 bytes=32533 elapsed=1.52s
2026-09-22 05:27:30.811 INFO  [MainThread] FILE WRITE index.json 14344 bytes 113 ms | overall=RUNNING successful=4 failed=0 unprocessed=20
2026-09-22 05:27:31.052 INFO  [worker_3] [06/24 2401001030600] HTTP GET scheme report (Extra_plnDept.aspx) END status=200 bytes=130865 elapsed=3.38s redirects=1 final=ExpTreas.aspx
2026-09-22 05:27:31.333 INFO  [worker_2] [08/24 2401001070400] HTTP GET grant list (ExpGrant.aspx) START
2026-09-22 05:27:32.025 INFO  [worker_2] [08/24 2401001070400] HTTP GET grant list (ExpGrant.aspx) END status=200 bytes=112782 elapsed=0.68s
2026-09-22 05:27:33.800 INFO  [worker_3] [06/24 2401001030600] PARSE report table: columns=9 district_rows=2 fin_year=2026-2027 months={'prev_month': 'August', 'current_month': 'September'}
2026-09-22 05:27:33.807 INFO  [worker_3] [06/24 2401001030600] VALIDATE ok status=ok rows=2
2026-09-22 05:27:33.842 INFO  [worker_2] [08/24 2401001070400] HTTP GET scheme list (Extra_plnDept.aspx) START
2026-09-22 05:27:33.886 INFO  [worker_0] [01/24 2401000010500] PARSE report table: columns=9 district_rows=17 fin_year=2026-2027 months={'prev_month': 'August', 'current_month': 'September'}
2026-09-22 05:27:33.887 INFO  [worker_0] [01/24 2401000010500] VALIDATE ok status=ok rows=17
2026-09-22 05:27:33.895 INFO  [worker_3] [06/24 2401001030600] FILE WRITE agri-011-2401001030600.json 1629 bytes 48 ms (status=ok, rows=2)
2026-09-22 05:27:33.898 INFO  [worker_0] [01/24 2401000010500] FILE WRITE agri-011-2401000010500.json 4979 bytes 5 ms (status=ok, rows=17)
2026-09-22 05:27:33.901 INFO  [worker_3] [06/24 2401001030600] STATUS UPDATE scheme=2401001030600 status=1 attempts=1 remark='' [crawler_status.json 2366 bytes, 4 ms]
2026-09-22 05:27:33.903 INFO  [worker_3] [06/24 2401001030600] Attempt 1/3 succeeded in 38.91s
2026-09-22 05:27:33.904 INFO  [worker_3] [06/24 2401001030600] SCHEME DONE status=1 attempts=1 elapsed=38.92s worker=worker_3
2026-09-22 05:27:33.905 INFO  [worker_3] [09/24 2401001090103] SCHEME START नेशनल मिशन ऑन एग्रीकल्चर एक्सटेंशन एण्ड टेक्नोलाजी (एन.एम.ए.ई.टी.) के अर्न्तगत सबमिशन ऑन एग्रीकल्चर एक्स्टेंशन (के.60/रा.40-के.+ रा.) (Grant 011) (worker=worker_3)
2026-09-22 05:27:33.907 INFO  [worker_3] [09/24 2401001090103] Attempt 1/3 START
2026-09-22 05:27:33.909 INFO  [worker_0] [01/24 2401000010500] STATUS UPDATE scheme=2401000010500 status=1 attempts=1 remark='' [crawler_status.json 2366 bytes, 6 ms]
